system,
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

NiO nanocrystals were synthesized as reported previously  48  "
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

After cooling, the substrates were immediately transferred to the glovebox"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

VNPB (1 mg ml -1 ) in chlorobenzene without doping was spin-coated on the NiO film at 6,000 rpm for 30 s and was then annealed at 150 o C for 10 min"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The WBG perovskite films were deposited on top of the VNPB-modified NiO with a two-step spin-coating procedure: (1) 2,000 rpm for 10 s with an acceleration of 200 rpm s -1 and (2) 6,000 rpm for 40 s with a ramp-up of 2,000 rpm s -1 "
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Chlorobenzene (200 μl) was dropped onto the spinning substrate during the second spin-coating step at 20 s before the end of the procedure"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The substrates were then transferred onto a hotplate and heated at 100 °C for 15 min"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

After cooling down to room temperature, the substrates were transferred to the evaporation system and a 20-nm-thick C 60 film was subsequently deposited on top by thermal evaporation at a rate of 0.2 Å s -1 "
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The substrates were then transferred to the atomic layer deposition (ALD) system (Veeco Savannah S200) to deposit 20 nm SnO 2 at low temperatures (typically 100 o C) using precursors of tetrakis(dimethylamino) tin (iv) (99.9999%, Nanjing Ai Mou Yuan Scientific Equipment Co., Ltd) and deionized water"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

After ALD deposition, the substrates were transferred back to the thermal evaporation system to deposit an ultra-thin layer of Au clusters layer (approximately 1 nm) on ALD-SnO 2 "
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

PEDOT:PSS layers were spin-cast on top of the front cells and annealed in air at 120 o C for 20 min"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

After the substrates had cooled, we immediately transferred them to a nitrogen-filled glovebox for the deposition of NBG perovskite films with identical procedures used for the single-junction devices"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Finally, 20 nm C 60 , 7 nm BCP and 150 nm Cu films were sequentially deposited by thermal evaporation (Beijing Technol Science)"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Details on the deposition of ALD-SnO 2 layers can be found in our previous work  10  ."
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Characterization of solar cells For single-junction solar cells, the J-V characteristics were measured using a Keithley 2400 sourcemeter under the illumination of a solar simulator (EnliTech, Class AAA) at a light intensity of 100 mW cm -2 as checked with NREL calibrated reference solar cells (KG-5 and KG-0 reference cells were used for the measurements of the WBG and NBG solar cells, respectively)"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Unless otherwise stated, the J-V curves were all measured in a nitrogen-filled glovebox with a scanning rate of 100 mV s -1 (with voltage steps of 20 mV and a delay time of 100 ms)"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The active area was determined by the aperture shade masks (0.049 or 1.05 cm 2 ) placed in front of the solar cells"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

EQE measurements were performed in ambient air using a QE system (EnliTech) with monochromatic light focused on the device pixel and a chopper frequency of 20 Hz"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

For tandem solar cells, the measurements of the J-V characteristics were carried out under the illumination of a two-lamp high spectral match solar simulator (SAN-EI ELECTRIC, XHS-50S1)"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The spectrum from the simulator was finely tuned to ensure that spectral mismatch was in the region of 100 ± 3% for each 50 nm interval in the wavelength range of 400-1,000 nm"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The solar simulator was set at a light intensity of 100 mW cm -2 as checked with a calibrated crystalline silicon reference solar cell with a quartz window (KG-0)"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

We note that a dual-lamp solar simulator, rather than a single Xe lamp, is preferred for the characterization of tandem solar cells, due to the better spectral match with AM1.5G solar irradiance (see the detailed discussion in Supplementary Note 5)"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

EQE measurements were performed in ambient air and the bias illumination from very bright LEDs with emission peaks of 850 and 460 nm were used for the measurements of the front and back subcells, respectively"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

No bias voltage was applied during the EQE measurements of the tandem solar cells."
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Stability tests of solar cells The operating stability tests were carried out under full AM1.5G illumination (Class AAA, multicolour LED solar simulator, Guangzhou Crysco Equipment Co"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Ltd)  39  with an intensity of 100 mW cm -2 using a home-made LabVIEW-based MPP tracking system and a Perturb and observe method in ambient conditions (under a humidity of 30-50%)"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The solar cells were encapsulated with a cover glass and ultraviolet (UV) epoxy (Three Bond), which was cured under an UV-LED lamp (peak emission at 365 nm) for 3 min"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

No UV filter was applied during operation"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The environmental temperature was kept at around 25 o C"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The solar cell temperature increased to approximately 35 °C under illumination as no active cooling was implemented at the measurement stage"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The illumination intensity was regularly calibrated to check the degradation of the LED lamp"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The assessments of the dark long-term shelf stability of the solar cells (without encapsulation) were carried out by repeating the J-V characterizations at various times and the devices were stored in a N 2 glovebox."
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Femtosecond-resolved optical-pump-terahertz probe spectroscopy A commercial Ti:Sapphire amplified laser (Libra, Coherent) with a pulse duration of 90 fs, centre wavelength of 800 nm and repetition rate of 1 kHz was used to generate terahertz radiation by optical rectification in a 0.5-mm-thick ZnTe(110) nonlinear single crystal"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The radiation was detected using free-space electro-optic sampling in a 0.5-mm-thick ZnTe(110) crystal"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Perovskite thin films deposited on z-cut quartz substrates were photoexcited at 800 nm with fluences in the range of 1.5-50 μJ cm -2 "
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The change in terahertz amplitude was monitored as a function of the time delay between the 800 nm optical pump pulse and the terahertz probe pulse using a translation stage"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

All measurements were carried out in a nitrogen-purged environment to avoid potential degradation of the perovskite films in ambient air."
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Optical simulation of tandem solar cells A validated optical model GenPro4 as developed by Delft University of Technology was used for the optical modelling of the tandem solar cells  49  "
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The complex refractive index of each layer was measured by a spectroscopic ellipsometer ( J.A"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Woollam)"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The implied photocurrent density of each subcell can be calculated using GenPro4 by assuming that the individual absorptances of the front and back cells are equivalent to the EQE of the two cells, respectively"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The current density of the tandem cell is determined by taking the lower value between the two subcells"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Other characterizations SEM images were obtained using a TESCAN microscope with an accelerating voltage of 2 kV"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

XRD patterns were collected using a Rigaku MiniFlex 600 diffractometer equipped with a NaI scintillation counter and using monochromatized Cu Kα radiation (wavelength λ = 1.5406 Å)"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The grazing-incidence wide-angle X-ray scattering data were recorded using an Xeuss 2.0 system with an X-ray beam size of 100 × 100 μm 2 "
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The photon energy was 8 keV (λ = 1.54 Å) and the incident angle was 0.05° (relative to the top surface of the perovskite films) or 0.5°"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The diffracted X-rays were collected by a Pilatus 300k detector at a distance of 160 cm"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

XPS analysis was carried out using a Thermo Scientific Al K-Alpha XPS system with energy steps of 0.1 eV"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Angle-dependent XPS characterizations were performed with a PHI 5600 ultrahigh vacuum system with a hemispherical electron energy analyser, an Al Kα source (1,486.6 eV, PHI 04-548 dual anode X-ray source) for excitation and a pass energy of 23.5 eV for XPS acquisition  28  "
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Optical absorption measurements were carried out on a Lambda 950 UV/Vis spectrophotometer"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Transient photovoltage decays were measured on a home-made system"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

A 540 nm green LED was used to modulate V oc with a constant light bias and the repetition rate was set to 2,000 Hz"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

A white LED was illuminated on the active area of the solar cell under study for constant light bias"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The intensity of the pulsed illumination was set in such a way that the modulated V oc was approximately 10 mV, to ensure a perturbation regime"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The open circuit voltage transient, induced by the light perturbation, was measured with a digital oscilloscope set to an input impedance of 1 MΩ"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The charge recombination lifetime was fitted by a single exponential decay"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Steady-state PL and time-resolved PL were measured using a Horiba Fluorolog time-correlated single-photon-counting system with photomultiplier tube detectors"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The light was illuminated onto the top surface of the perovskite film"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

For steady-state PL measurements, the excitation source was a monochromated Xe lamp (peak wavelength at 520 nm with a line width of 2 nm)"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

For time-resolved PL, the excitation source was a green laser diode (λ = 510 nm) with an excitation power density of 5 mW cm -2 "
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The PL decay curves were fitted with biexponential components to obtain fast and slow decay lifetimes"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The mean carrier lifetimes τ for the biexponential fit were calculated by the weighted average method"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

ToF-SIMS was performed using ToF-SIMS6 from IONTOF GmbH"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Samples were analysed in the dual-beam profiling mode"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

All profiles were performed in the non-interlaced mode"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Spectral data were acquired in the high mass-resolution mode"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The primary ion for analysis was 30 keV Bi 3+ at 0.3 pA (with Bi liquid metal ion source)"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

This ion beam was applied over a 50 × 50 μm 2 area at the centre of the sputter crater"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The sputter ion was 1 keV Ar + at 120 nA (with Ar electron impact ion source)"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

A 200 × 200 μm 2 sputter crater was used"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

During the sputtering process, the mass spectra in the same layer were consistent and different layers had well-defined profiles, which means that beam damage was not observed"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The MA cation, FA cation, CF3-PA cation, Pb + and Sn + were identified based on masses of 32.0483 amu, 45.0430 amu, 162.0551 amu, 207.9715 amu and 119.8997 amu, respectively"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The EQE values of CF3-PA device are substantially higher than those of previous works at wavelengths above 800 nm, mainly due to the use of thicker absorber while maintaining sufficient carrier transport"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

It is noted that such a high J sc value is obtained herein together with high V oc and FF even when using a 1,200 nm absorber"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

b, Reverse and forward J-V curves of the champion CF3-PA mixed Pb-Sn solar cell"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Fig"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

1 | 1 Fig"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

1 | Interaction between passivator and Pb-Sn perovskite surface"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

a, The molecular structures of three passivators (PEA, PA and CF3-PA)"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

PA and CF3-PA exhibit molecular structures similar to that of PEA, but without any alkyl chain between the benzene ring and ammonium group"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Corresponding Gaussian calculated electrostatic potentials (φ) are shown"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The right colour bar from red to blue marks the increase of electropositivity"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

b, Schematic diagram of the interaction between ammonium cations with the acceptor-like defects, that is, formamidinium (FA) vacancy (V FA ), methylammonium (MA) vacancy (V MA ), Sn vacancy (V Sn ), Pb vacancy (V Pb ), I substituted at Sn site (I Sn ) and I substituted at Pb site (I Pb )"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Both the A-I and B-I terminated (001) perovskite surfaces are considered"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

c, Ab initio molecular dynamics snapshots and top views of the CF3-PA, PA and PEA adsorbed perovskite surfaces at a temperature of 400 K"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

F atoms, green; N atoms in PA and PEA cations, red"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The desorbed molecules are highlighted with blue dashed circles in the top views"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

d, The number of adsorbed molecules for CF3-PA, PA and PEA at temperatures of 300 and 400 K"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

A molecule number of 16 represents complete surface coverage in the simulation unit"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

e, The binding energy (E b ) between passivators and various acceptor-like defects."
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

2 1Fig"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

2 | 22 Fig"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

2 | PV performance of Pb-Sn perovskite solar cells"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

a, PV parameters of devices with different passivating agents (15 devices for each type)"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

b, c, Representative J-V (b) and EQE (c) curves of CF3-PA devices with absorber"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Fig"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

3 | 3 Fig"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

3 | Characterization of mixed Pb-Sn perovskite films with passivating agents"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

a, b, SEM images of the control (a) and CF3-PA (b) perovskite films"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

c, XRD patterns of the control, PEA, PA and CF3-PA perovskite films"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

a.u., arbitrary units"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

d, e, Steady-state (d) and time-resolved (e) PL spectra of the control, PEA, PA and CF3-PA perovskite films"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

f, Mobilities and diffusion lengths of the CF3-PA and control Pb-Sn perovskite films."
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

2 )Fig"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

4 | 24 Fig"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

4 | PV performance and stability of all-perovskite tandem solar cells with CF3-PA additive"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

a, Cross-sectional SEM image of an all-perovskite tandem solar cell"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

b, c, J-V (b) and EQE (c) curves of tandem cells with back subcell thicknesses of 750, 900 and 1,200 nm.d, e, J-V (d) and EQE and total absorptance (1-R) (e) curves of the best tandem device (with aperture area of 0.049 cm 2 ) with approximately 1.2-μm-thick Pb-Sn perovskite absorber layer"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

R is the primary optical reflectance measured from the front glass side"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

f, J-V curve of a large-area tandem device (aperture area = 1.05 cm 2 )"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

g, Continuous MPP tracking of the encapsulated CF3-PA and control tandem solar cells (with"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Extended Data Fig"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

1 | 1 Optical simulation of all-perovskite tandem solar cells"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The implied photocurrent density ( J sc ) of tandems was calculated as function of wide-bandgap and narrow-bandgap perovskite layer thicknesses"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Extended Data Fig"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

2 | PCEs of mixed Pb-Sn perovskite solar cells with various concentrations of passivating agents"
assistant,Yes
user,"Answer ""Yes"" or ""No"" only. Does the following text contain more than one value of PCE?

All-perovskite tandem solar cells with improved grain surface passivation
Extended Data Fig2 | PCEs of mixed Pb-Sn perovskite solar cells with various concentrations of passivating agents"
assistant,Yes
user,"Use only data present in the text. If data is not present in the text, type ""None"". Summarize the values of PCE in the following text in a form of a table consisting of: Material, Value, Unit

All-perovskite tandem solar cells with improved grain surface passivation
Extended Data Fig2 | PCEs of mixed Pb-Sn perovskite solar cells with various concentrations of passivating agents"
assistant,"| Material                     | Value | Unit |
|------------------------------|-------|------|
| Mixed Pb-Sn perovskite cells | None  | None |"
tab,"Mixed Pb-Sn perovskite cells,None,None"
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The absorber layer thickness is ~1,200 nm"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Extended Data Fig"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

3 | Performance of control and CF3-PA mixed Pb-Sn perovskite solar cells with various absorber thicknesses"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

For regular thinner Pb-Sn perovskite solar cells (thicknesses of 750 and 900 nm), the diffusion lengths are sufficiently long to ensure charge transport within devices"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

This agrees with the finding that no obvious improvement was observed in regular thinner devices after we added the CF3-PA passivating agent"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The abrupt drop in performance at the thickness of 1.45 μm comes because the precursor solution fails to form high-quality films, a result of finite solubility of metal halides in DMF/DMSO solvent"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

Extended Data Fig"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

4 | Performance of champion mixed Pb-Sn perovskite solar cells"
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

a, EQE spectra of champion control and CF3-PA mixed Pb-Sn solar cells."
assistant,No
system,
user,"Answer ""Yes"" or ""No"" only. Does the following text contain a value of PCE?

The devices have aperture area of 0.049 cm 2 ."
assistant,No
